sample_id,condition,modality,content_positions,requested_fraction,interval_position_budget,originally_available,newly_removed_observations,actual_removed_fraction_of_available
-UacrmKiTn4$_$7,audio_50_front,audio,26,0.5,13,26,13,0.5
-qDkUB0GgYY$_$5,audio_50_front,audio,48,0.5,24,48,24,0.5
0utROiKxejc$_$1,audio_50_front,audio,16,0.5,8,16,8,0.5
0utROiKxejc$_$4,audio_50_front,audio,33,0.5,16,33,16,0.4848484848484848
0y022OlZ3W0$_$3,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
0y022OlZ3W0$_$5,audio_50_front,audio,22,0.5,11,22,11,0.5
0y022OlZ3W0$_$8,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
101787$_$11,audio_50_front,audio,32,0.5,16,32,16,0.5
101787$_$13,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
101787$_$1,audio_50_front,audio,16,0.5,8,16,8,0.5
101787$_$5,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
101787$_$7,audio_50_front,audio,8,0.5,4,8,4,0.5
101787$_$9,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
102408$_$2,audio_50_front,audio,7,0.5,4,7,4,0.5714285714285714
102408$_$5,audio_50_front,audio,29,0.5,14,29,14,0.4827586206896552
102408$_$9,audio_50_front,audio,29,0.5,14,29,14,0.4827586206896552
102858$_$20,audio_50_front,audio,24,0.5,12,24,12,0.5
102858$_$21,audio_50_front,audio,27,0.5,14,27,14,0.5185185185185185
102858$_$1,audio_50_front,audio,22,0.5,11,22,11,0.5
102858$_$0,audio_50_front,audio,3,0.5,2,3,2,0.6666666666666666
102858$_$4,audio_50_front,audio,48,0.5,24,48,24,0.5
102858$_$6,audio_50_front,audio,26,0.5,13,26,13,0.5
102858$_$10,audio_50_front,audio,10,0.5,5,10,5,0.5
102858$_$17,audio_50_front,audio,9,0.5,4,9,4,0.4444444444444444
102858$_$19,audio_50_front,audio,12,0.5,6,12,6,0.5
112433$_$10,audio_50_front,audio,1,0.5,1,1,1,1.0
112433$_$3,audio_50_front,audio,32,0.5,16,32,16,0.5
112433$_$7,audio_50_front,audio,9,0.5,4,9,4,0.4444444444444444
112433$_$6,audio_50_front,audio,24,0.5,12,24,12,0.5
117tQqLjza4$_$6,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
11j7EfglCAs$_$2,audio_50_front,audio,24,0.5,12,24,12,0.5
121128$_$10,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
121128$_$1,audio_50_front,audio,29,0.5,14,29,14,0.4827586206896552
121128$_$0,audio_50_front,audio,11,0.5,6,11,6,0.5454545454545454
121128$_$5,audio_50_front,audio,7,0.5,4,7,4,0.5714285714285714
125344$_$0,audio_50_front,audio,48,0.5,24,48,24,0.5
125676$_$0,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
125676$_$4,audio_50_front,audio,27,0.5,14,27,14,0.5185185185185185
128059$_$11,audio_50_front,audio,38,0.5,19,38,19,0.5
128059$_$12,audio_50_front,audio,16,0.5,8,16,8,0.5
128059$_$2,audio_50_front,audio,14,0.5,7,14,7,0.5
128059$_$7,audio_50_front,audio,48,0.5,24,48,24,0.5
128059$_$6,audio_50_front,audio,48,0.5,24,48,24,0.5
128059$_$9,audio_50_front,audio,22,0.5,11,22,11,0.5
128763$_$12,audio_50_front,audio,18,0.5,9,18,9,0.5
128763$_$3,audio_50_front,audio,24,0.5,12,24,12,0.5
128763$_$2,audio_50_front,audio,12,0.5,6,12,6,0.5
128763$_$5,audio_50_front,audio,10,0.5,5,10,5,0.5
128763$_$7,audio_50_front,audio,16,0.5,8,16,8,0.5
128763$_$8,audio_50_front,audio,8,0.5,4,8,4,0.5
130456$_$11,audio_50_front,audio,34,0.5,17,34,17,0.5
130456$_$3,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
130456$_$5,audio_50_front,audio,11,0.5,6,11,6,0.5454545454545454
130456$_$4,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
130456$_$7,audio_50_front,audio,8,0.5,4,8,4,0.5
130456$_$6,audio_50_front,audio,33,0.5,16,33,16,0.4848484848484848
188343$_$13,audio_50_front,audio,42,0.5,21,42,21,0.5
188343$_$12,audio_50_front,audio,30,0.5,15,30,15,0.5
188343$_$5,audio_50_front,audio,20,0.5,10,20,10,0.5
188343$_$9,audio_50_front,audio,30,0.5,15,30,15,0.5
188343$_$8,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
1HK7Nea0PFo$_$1,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
216097$_$1,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
216097$_$2,audio_50_front,audio,24,0.5,12,24,12,0.5
216097$_$5,audio_50_front,audio,32,0.5,16,32,16,0.5
216097$_$4,audio_50_front,audio,46,0.5,23,46,23,0.5
216097$_$7,audio_50_front,audio,48,0.5,24,48,24,0.5
216097$_$8,audio_50_front,audio,12,0.5,6,12,6,0.5
223431$_$11,audio_50_front,audio,27,0.5,14,27,14,0.5185185185185185
223431$_$10,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
223431$_$13,audio_50_front,audio,24,0.5,12,24,12,0.5
223431$_$0,audio_50_front,audio,2,0.5,1,2,1,0.5
223431$_$5,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
225770$_$3,audio_50_front,audio,48,0.5,24,48,24,0.5
225770$_$5,audio_50_front,audio,6,0.5,3,6,3,0.5
225770$_$4,audio_50_front,audio,32,0.5,16,32,16,0.5
225770$_$6,audio_50_front,audio,33,0.5,16,33,16,0.4848484848484848
236021$_$12,audio_50_front,audio,12,0.5,6,12,6,0.5
236021$_$1,audio_50_front,audio,27,0.5,14,27,14,0.5185185185185185
236021$_$3,audio_50_front,audio,7,0.5,4,7,4,0.5714285714285714
236021$_$2,audio_50_front,audio,48,0.5,24,48,24,0.5
236021$_$5,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
236021$_$4,audio_50_front,audio,48,0.5,24,48,24,0.5
237009$_$11,audio_50_front,audio,9,0.5,4,9,4,0.4444444444444444
237009$_$12,audio_50_front,audio,45,0.5,22,45,22,0.4888888888888889
237009$_$4,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
237009$_$7,audio_50_front,audio,8,0.5,4,8,4,0.5
237009$_$9,audio_50_front,audio,12,0.5,6,12,6,0.5
241629$_$10,audio_50_front,audio,18,0.5,9,18,9,0.5
241629$_$0,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
241629$_$3,audio_50_front,audio,28,0.5,14,28,14,0.5
241629$_$5,audio_50_front,audio,27,0.5,14,27,14,0.5185185185185185
241629$_$8,audio_50_front,audio,48,0.5,24,48,24,0.5
243646$_$11,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
243646$_$12,audio_50_front,audio,48,0.5,24,48,24,0.5
243646$_$9,audio_50_front,audio,1,0.5,1,1,1,1.0
243646$_$8,audio_50_front,audio,12,0.5,6,12,6,0.5
247318$_$12,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
247318$_$1,audio_50_front,audio,16,0.5,8,16,8,0.5
247318$_$3,audio_50_front,audio,5,0.5,2,5,2,0.4
247318$_$2,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
247318$_$5,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
247318$_$7,audio_50_front,audio,6,0.5,3,6,3,0.5
247318$_$6,audio_50_front,audio,5,0.5,2,5,2,0.4
252998$_$1,audio_50_front,audio,18,0.5,9,18,9,0.5
252998$_$0,audio_50_front,audio,14,0.5,7,14,7,0.5
252998$_$5,audio_50_front,audio,41,0.5,20,41,20,0.4878048780487805
252998$_$4,audio_50_front,audio,48,0.5,24,48,24,0.5
252998$_$7,audio_50_front,audio,37,0.5,18,37,18,0.4864864864864865
252998$_$8,audio_50_front,audio,11,0.5,6,11,6,0.5454545454545454
257247$_$10,audio_50_front,audio,8,0.5,4,8,4,0.5
257247$_$12,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
257247$_$2,audio_50_front,audio,18,0.5,9,18,9,0.5
258654$_$1,audio_50_front,audio,48,0.5,24,48,24,0.5
258654$_$3,audio_50_front,audio,48,0.5,24,48,24,0.5
258654$_$4,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
266791$_$24,audio_50_front,audio,16,0.5,8,16,8,0.5
266791$_$20,audio_50_front,audio,36,0.5,18,36,18,0.5
266791$_$21,audio_50_front,audio,48,0.5,24,48,24,0.5
266791$_$23,audio_50_front,audio,34,0.5,17,34,17,0.5
266791$_$29,audio_50_front,audio,3,0.5,2,3,2,0.6666666666666666
266791$_$3,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
266791$_$5,audio_50_front,audio,32,0.5,16,32,16,0.5
266791$_$4,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
266791$_$6,audio_50_front,audio,36,0.5,18,36,18,0.5
266791$_$8,audio_50_front,audio,11,0.5,6,11,6,0.5454545454545454
266791$_$11,audio_50_front,audio,11,0.5,6,11,6,0.5454545454545454
266791$_$14,audio_50_front,audio,26,0.5,13,26,13,0.5
270254$_$23,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
270254$_$0,audio_50_front,audio,18,0.5,9,18,9,0.5
270254$_$6,audio_50_front,audio,32,0.5,16,32,16,0.5
270254$_$8,audio_50_front,audio,24,0.5,12,24,12,0.5
270254$_$11,audio_50_front,audio,6,0.5,3,6,3,0.5
270254$_$14,audio_50_front,audio,10,0.5,5,10,5,0.5
270254$_$16,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
272624$_$10,audio_50_front,audio,48,0.5,24,48,24,0.5
272624$_$13,audio_50_front,audio,37,0.5,18,37,18,0.4864864864864865
272624$_$12,audio_50_front,audio,22,0.5,11,22,11,0.5
272624$_$16,audio_50_front,audio,48,0.5,24,48,24,0.5
272624$_$18,audio_50_front,audio,36,0.5,18,36,18,0.5
272624$_$2,audio_50_front,audio,46,0.5,23,46,23,0.5
272624$_$6,audio_50_front,audio,35,0.5,18,35,18,0.5142857142857142
272624$_$9,audio_50_front,audio,47,0.5,24,47,24,0.5106382978723404
272624$_$8,audio_50_front,audio,43,0.5,22,43,22,0.5116279069767442
273539$_$3,audio_50_front,audio,30,0.5,15,30,15,0.5
273539$_$2,audio_50_front,audio,3,0.5,2,3,2,0.6666666666666666
273539$_$9,audio_50_front,audio,46,0.5,23,46,23,0.5
290546$_$3,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
290546$_$5,audio_50_front,audio,33,0.5,16,33,16,0.4848484848484848
290546$_$7,audio_50_front,audio,48,0.5,24,48,24,0.5
290546$_$6,audio_50_front,audio,8,0.5,4,8,4,0.5
2S00zYaVrtc$_$10,audio_50_front,audio,18,0.5,9,18,9,0.5
2S00zYaVrtc$_$12,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
2S00zYaVrtc$_$20,audio_50_front,audio,16,0.5,8,16,8,0.5
2S00zYaVrtc$_$17,audio_50_front,audio,18,0.5,9,18,9,0.5
2S00zYaVrtc$_$5,audio_50_front,audio,25,0.5,12,25,12,0.48
2S00zYaVrtc$_$4,audio_50_front,audio,20,0.5,10,20,10,0.5
2Xt31_d0XEE$_$2,audio_50_front,audio,24,0.5,12,24,12,0.5
31474$_$11,audio_50_front,audio,7,0.5,4,7,4,0.5714285714285714
31474$_$14,audio_50_front,audio,16,0.5,8,16,8,0.5
31474$_$0,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
31474$_$3,audio_50_front,audio,25,0.5,12,25,12,0.48
31474$_$6,audio_50_front,audio,16,0.5,8,16,8,0.5
31474$_$9,audio_50_front,audio,8,0.5,4,8,4,0.5
31474$_$8,audio_50_front,audio,8,0.5,4,8,4,0.5
32681$_$1,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
32681$_$3,audio_50_front,audio,39,0.5,20,39,20,0.5128205128205128
32681$_$5,audio_50_front,audio,39,0.5,20,39,20,0.5128205128205128
32681$_$6,audio_50_front,audio,28,0.5,14,28,14,0.5
33170$_$1,audio_50_front,audio,48,0.5,24,48,24,0.5
33170$_$3,audio_50_front,audio,34,0.5,17,34,17,0.5
33170$_$4,audio_50_front,audio,33,0.5,16,33,16,0.4848484848484848
3MFNIag0wNE$_$12,audio_50_front,audio,48,0.5,24,48,24,0.5
3MFNIag0wNE$_$14,audio_50_front,audio,33,0.5,16,33,16,0.4848484848484848
3MFNIag0wNE$_$16,audio_50_front,audio,22,0.5,11,22,11,0.5
3MFNIag0wNE$_$7,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
3V2qm0rw920$_$11,audio_50_front,audio,20,0.5,10,20,10,0.5
3V2qm0rw920$_$13,audio_50_front,audio,29,0.5,14,29,14,0.4827586206896552
3V2qm0rw920$_$3,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
3j94B0pzSVs$_$12,audio_50_front,audio,12,0.5,6,12,6,0.5
3j94B0pzSVs$_$17,audio_50_front,audio,22,0.5,11,22,11,0.5
3j94B0pzSVs$_$1,audio_50_front,audio,34,0.5,17,34,17,0.5
3j94B0pzSVs$_$0,audio_50_front,audio,30,0.5,15,30,15,0.5
4cFeG2ydm9A$_$8,audio_50_front,audio,16,0.5,8,16,8,0.5
4dV3slGSc60$_$10,audio_50_front,audio,22,0.5,11,22,11,0.5
4dV3slGSc60$_$12,audio_50_front,audio,20,0.5,10,20,10,0.5
4dV3slGSc60$_$22,audio_50_front,audio,48,0.5,24,48,24,0.5
4dV3slGSc60$_$9,audio_50_front,audio,20,0.5,10,20,10,0.5
4dV3slGSc60$_$8,audio_50_front,audio,24,0.5,12,24,12,0.5
50103$_$3,audio_50_front,audio,45,0.5,22,45,22,0.4888888888888889
5B0PQx3Ep3k$_$5,audio_50_front,audio,28,0.5,14,28,14,0.5
5O1W39o56gg$_$1,audio_50_front,audio,14,0.5,7,14,7,0.5
5O1W39o56gg$_$2,audio_50_front,audio,16,0.5,8,16,8,0.5
5O1W39o56gg$_$9,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
5i6AgQSjXO4$_$3,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
5i6AgQSjXO4$_$2,audio_50_front,audio,28,0.5,14,28,14,0.5
5i6AgQSjXO4$_$6,audio_50_front,audio,9,0.5,4,9,4,0.4444444444444444
5kaCGzjYukM$_$0,audio_50_front,audio,34,0.5,17,34,17,0.5
5kaCGzjYukM$_$3,audio_50_front,audio,27,0.5,14,27,14,0.5185185185185185
5kaCGzjYukM$_$2,audio_50_front,audio,36,0.5,18,36,18,0.5
5kaCGzjYukM$_$5,audio_50_front,audio,32,0.5,16,32,16,0.5
5kaCGzjYukM$_$7,audio_50_front,audio,48,0.5,24,48,24,0.5
6KvG5VbLalY$_$9,audio_50_front,audio,37,0.5,18,37,18,0.4864864864864865
6ZA8I83x-oY$_$0,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
6ZA8I83x-oY$_$2,audio_50_front,audio,48,0.5,24,48,24,0.5
6hFiTU77Sm0$_$1,audio_50_front,audio,14,0.5,7,14,7,0.5
6hFiTU77Sm0$_$2,audio_50_front,audio,16,0.5,8,16,8,0.5
6uPGcKTpC4I$_$1,audio_50_front,audio,27,0.5,14,27,14,0.5185185185185185
6uPGcKTpC4I$_$2,audio_50_front,audio,31,0.5,16,31,16,0.5161290322580645
6uPGcKTpC4I$_$6,audio_50_front,audio,16,0.5,8,16,8,0.5
70280$_$11,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
70280$_$3,audio_50_front,audio,25,0.5,12,25,12,0.48
70280$_$4,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
70280$_$6,audio_50_front,audio,26,0.5,13,26,13,0.5
75RGHaxmUK8$_$3,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
75RGHaxmUK8$_$5,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
7_K3F-lAv1k$_$2,audio_50_front,audio,43,0.5,22,43,22,0.5116279069767442
7r4vRxKLFCA$_$6,audio_50_front,audio,37,0.5,18,37,18,0.4864864864864865
80566$_$1,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
80566$_$0,audio_50_front,audio,12,0.5,6,12,6,0.5
80566$_$3,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
80566$_$2,audio_50_front,audio,14,0.5,7,14,7,0.5
80566$_$4,audio_50_front,audio,7,0.5,4,7,4,0.5714285714285714
80566$_$6,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
80855$_$11,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
80855$_$10,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
80855$_$12,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
80855$_$15,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
80855$_$17,audio_50_front,audio,30,0.5,15,30,15,0.5
80855$_$0,audio_50_front,audio,1,0.5,1,1,1,1.0
80855$_$3,audio_50_front,audio,3,0.5,2,3,2,0.6666666666666666
80855$_$2,audio_50_front,audio,5,0.5,2,5,2,0.4
80855$_$7,audio_50_front,audio,7,0.5,4,7,4,0.5714285714285714
80855$_$20,audio_50_front,audio,16,0.5,8,16,8,0.5
830KzUc6CbU$_$0,audio_50_front,audio,18,0.5,9,18,9,0.5
830KzUc6CbU$_$13,audio_50_front,audio,47,0.5,24,47,24,0.5106382978723404
84140$_$0,audio_50_front,audio,22,0.5,11,22,11,0.5
84140$_$5,audio_50_front,audio,48,0.5,24,48,24,0.5
89835$_$1,audio_50_front,audio,18,0.5,9,18,9,0.5
89835$_$0,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
89835$_$4,audio_50_front,audio,48,0.5,24,48,24,0.5
89835$_$7,audio_50_front,audio,41,0.5,20,41,20,0.4878048780487805
8eaYvALnJ0o$_$1,audio_50_front,audio,24,0.5,12,24,12,0.5
8eaYvALnJ0o$_$0,audio_50_front,audio,14,0.5,7,14,7,0.5
8x_nCOh6Wmc$_$6,audio_50_front,audio,47,0.5,24,47,24,0.5106382978723404
96642$_$1,audio_50_front,audio,25,0.5,12,25,12,0.48
96642$_$3,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
96642$_$2,audio_50_front,audio,18,0.5,9,18,9,0.5
96642$_$4,audio_50_front,audio,35,0.5,18,35,18,0.5142857142857142
99501$_$10,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
99501$_$13,audio_50_front,audio,38,0.5,19,38,19,0.5
99501$_$1,audio_50_front,audio,18,0.5,9,18,9,0.5
99501$_$0,audio_50_front,audio,1,0.5,1,1,1,1.0
99501$_$5,audio_50_front,audio,39,0.5,20,39,20,0.5128205128205128
99501$_$7,audio_50_front,audio,18,0.5,9,18,9,0.5
9QI-9w_VdB4$_$0,audio_50_front,audio,24,0.5,12,24,12,0.5
AG5EY8ZaFj4$_$3,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
AG5EY8ZaFj4$_$15,audio_50_front,audio,26,0.5,13,26,13,0.5
Arh2TKRi_mg$_$15,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
Arh2TKRi_mg$_$14,audio_50_front,audio,22,0.5,11,22,11,0.5
Arh2TKRi_mg$_$16,audio_50_front,audio,32,0.5,16,32,16,0.5
Arh2TKRi_mg$_$19,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
Arh2TKRi_mg$_$32,audio_50_front,audio,28,0.5,14,28,14,0.5
Arh2TKRi_mg$_$28,audio_50_front,audio,16,0.5,8,16,8,0.5
Arh2TKRi_mg$_$3,audio_50_front,audio,32,0.5,16,32,16,0.5
AxNy9TeTLq8$_$0,audio_50_front,audio,38,0.5,19,38,19,0.5
BSKAHXFYF_I$_$1,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
BSKAHXFYF_I$_$3,audio_50_front,audio,32,0.5,16,32,16,0.5
BSKAHXFYF_I$_$7,audio_50_front,audio,14,0.5,7,14,7,0.5
BSKAHXFYF_I$_$8,audio_50_front,audio,16,0.5,8,16,8,0.5
Baz0VVQ-E9E$_$10,audio_50_front,audio,9,0.5,4,9,4,0.4444444444444444
Baz0VVQ-E9E$_$1,audio_50_front,audio,12,0.5,6,12,6,0.5
Baz0VVQ-E9E$_$5,audio_50_front,audio,7,0.5,4,7,4,0.5714285714285714
Baz0VVQ-E9E$_$7,audio_50_front,audio,18,0.5,9,18,9,0.5
CJGuudyvA0Y$_$4,audio_50_front,audio,39,0.5,20,39,20,0.5128205128205128
CPjbogfLHR4$_$2,audio_50_front,audio,16,0.5,8,16,8,0.5
CPjbogfLHR4$_$5,audio_50_front,audio,29,0.5,14,29,14,0.4827586206896552
DdUJojoFU_c$_$11,audio_50_front,audio,24,0.5,12,24,12,0.5
DdUJojoFU_c$_$15,audio_50_front,audio,16,0.5,8,16,8,0.5
DdUJojoFU_c$_$14,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
DdUJojoFU_c$_$17,audio_50_front,audio,20,0.5,10,20,10,0.5
DdUJojoFU_c$_$16,audio_50_front,audio,39,0.5,20,39,20,0.5128205128205128
DdUJojoFU_c$_$2,audio_50_front,audio,44,0.5,22,44,22,0.5
DdUJojoFU_c$_$6,audio_50_front,audio,32,0.5,16,32,16,0.5
DdUJojoFU_c$_$8,audio_50_front,audio,28,0.5,14,28,14,0.5
DlbYiwOnTyk$_$1,audio_50_front,audio,20,0.5,10,20,10,0.5
E8MuzHUhUHk$_$15,audio_50_front,audio,16,0.5,8,16,8,0.5
E8MuzHUhUHk$_$14,audio_50_front,audio,18,0.5,9,18,9,0.5
E8MuzHUhUHk$_$16,audio_50_front,audio,30,0.5,15,30,15,0.5
E8MuzHUhUHk$_$2,audio_50_front,audio,26,0.5,13,26,13,0.5
E8MuzHUhUHk$_$9,audio_50_front,audio,25,0.5,12,25,12,0.48
EEjCkc82oyk$_$7,audio_50_front,audio,22,0.5,11,22,11,0.5
EEjCkc82oyk$_$9,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
EQxkXiWAm08$_$8,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
ET1cU5_A2YM$_$1,audio_50_front,audio,24,0.5,12,24,12,0.5
ET1cU5_A2YM$_$3,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
ET1cU5_A2YM$_$6,audio_50_front,audio,20,0.5,10,20,10,0.5
EmmuWoCUgXs$_$22,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
EmmuWoCUgXs$_$7,audio_50_front,audio,34,0.5,17,34,17,0.5
Es9MkKsMsjU$_$10,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
Es9MkKsMsjU$_$12,audio_50_front,audio,36,0.5,18,36,18,0.5
Es9MkKsMsjU$_$2,audio_50_front,audio,43,0.5,22,43,22,0.5116279069767442
Es9MkKsMsjU$_$7,audio_50_front,audio,36,0.5,18,36,18,0.5
Ezn3p5FWF_U$_$4,audio_50_front,audio,45,0.5,22,45,22,0.4888888888888889
F1U26PLiXjM$_$1,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
F6JV-K840EY$_$2,audio_50_front,audio,20,0.5,10,20,10,0.5
FB_b1dm0SRY$_$10,audio_50_front,audio,26,0.5,13,26,13,0.5
FB_b1dm0SRY$_$0,audio_50_front,audio,26,0.5,13,26,13,0.5
FB_b1dm0SRY$_$6,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
FB_b1dm0SRY$_$9,audio_50_front,audio,28,0.5,14,28,14,0.5
FB_b1dm0SRY$_$8,audio_50_front,audio,20,0.5,10,20,10,0.5
FxxJB8hBpyQ$_$1,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
Fy0Uid9afM8$_$0,audio_50_front,audio,18,0.5,9,18,9,0.5
Fy0Uid9afM8$_$3,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
Fy0Uid9afM8$_$5,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
Fy0Uid9afM8$_$4,audio_50_front,audio,9,0.5,4,9,4,0.4444444444444444
H1DpVwktfDQ$_$0,audio_50_front,audio,13,0.5,6,13,6,0.4615384615384615
HGicRLwgtkM$_$1,audio_50_front,audio,35,0.5,18,35,18,0.5142857142857142
HGicRLwgtkM$_$3,audio_50_front,audio,26,0.5,13,26,13,0.5
HGicRLwgtkM$_$2,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
HGicRLwgtkM$_$6,audio_50_front,audio,21,0.5,10,21,10,0.4761904761904761
HmXXW45eZL4$_$1,audio_50_front,audio,46,0.5,23,46,23,0.5
HmXXW45eZL4$_$4,audio_50_front,audio,18,0.5,9,18,9,0.5
IM6HW1HwHhM$_$11,audio_50_front,audio,25,0.5,12,25,12,0.48
IM6HW1HwHhM$_$15,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
IM6HW1HwHhM$_$17,audio_50_front,audio,25,0.5,12,25,12,0.48
IUmxJNs2zaY$_$3,audio_50_front,audio,32,0.5,16,32,16,0.5
IUmxJNs2zaY$_$2,audio_50_front,audio,19,0.5,10,19,10,0.5263157894736842
JAnRCQ9A0vI$_$1,audio_50_front,audio,48,0.5,24,48,24,0.5
JAnRCQ9A0vI$_$0,audio_50_front,audio,10,0.5,5,10,5,0.5
JAnRCQ9A0vI$_$3,audio_50_front,audio,45,0.5,22,45,22,0.4888888888888889
JAnRCQ9A0vI$_$2,audio_50_front,audio,48,0.5,24,48,24,0.5
JAnRCQ9A0vI$_$5,audio_50_front,audio,25,0.5,12,25,12,0.48
JAnRCQ9A0vI$_$4,audio_50_front,audio,14,0.5,7,14,7,0.5
JAnRCQ9A0vI$_$8,audio_50_front,audio,48,0.5,24,48,24,0.5
JOK1SSmPtFw$_$10,audio_50_front,audio,17,0.5,8,17,8,0.4705882352941176
JOK1SSmPtFw$_$13,audio_50_front,audio,18,0.5,9,18,9,0.5
JOK1SSmPtFw$_$14,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
JOK1SSmPtFw$_$16,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
JOK1SSmPtFw$_$0,audio_50_front,audio,48,0.5,24,48,24,0.5
JOK1SSmPtFw$_$5,audio_50_front,audio,26,0.5,13,26,13,0.5
JOK1SSmPtFw$_$4,audio_50_front,audio,12,0.5,6,12,6,0.5
JOK1SSmPtFw$_$8,audio_50_front,audio,14,0.5,7,14,7,0.5
JPT38CA3sGI$_$1,audio_50_front,audio,18,0.5,9,18,9,0.5
JPT38CA3sGI$_$0,audio_50_front,audio,16,0.5,8,16,8,0.5
JPT38CA3sGI$_$5,audio_50_front,audio,16,0.5,8,16,8,0.5
JVpF99zuQhA$_$0,audio_50_front,audio,22,0.5,11,22,11,0.5
JVpF99zuQhA$_$2,audio_50_front,audio,27,0.5,14,27,14,0.5185185185185185
JVpF99zuQhA$_$4,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
K0m1tO3Ybyc$_$15,audio_50_front,audio,14,0.5,7,14,7,0.5
K0m1tO3Ybyc$_$8,audio_50_front,audio,32,0.5,16,32,16,0.5
K8gp7ncdUl8$_$5,audio_50_front,audio,35,0.5,18,35,18,0.5142857142857142
KDjl2exStlI$_$10,audio_50_front,audio,15,0.5,8,15,8,0.5333333333333333
KDjl2exStlI$_$13,audio_50_front,audio,14,0.5,7,14,7,0.5
KDjl2exStlI$_$5,audio_50_front,audio,16,0.5,8,16,8,0.5
KDjl2exStlI$_$4,audio_50_front,audio,23,0.5,12,23,12,0.5217391304347826
KkKWFZZmmCM$_$1,audio_50_front,audio,28,0.5,14,28,14,0.5
